Student Name,Phone Number,Email ID,Admission Type,Courses Taken,Tenth YOP,Tenth Percentage,Twelth YOP,Twelth Percentage,Degree Yop,Degree Stream,Degree Percentage,Masters Degree YOP,Masters Degree Stream,Masters Degree Percentage,Course_Enrollment_Date
Stud_08209,8388961536,Stud_08209@gmail.com,PAID,Python Data Science,2019,67.38,2021,96.95,2025,BTech,82.48,2027,ME,86.0,2026-01-14
Stud_08210,6312059461,Stud_08210@gmail.com,PAID,Python Data Analytics,2019,91.12,2021,77.97,2025,BE,85.03,2027,MCA,79.0,2026-09-28
Stud_08211,6890801604,Stud_08211@gmail.com,PAID,Python Data Science,2020,90.21,2022,82.35,2025,Bcom,75.37,2027,MCA,89.0,2026-06-17
Stud_08212,8625328231,Stud_08212@gmail.com,INC,Python Selenium,2020,63.02,2022,60.15,2025,Bsc,98.58,0,,,2025-08-26
Stud_08213,8875805298,Stud_08213@gmail.com,INC,Python Data Analytics,2019,98.96,2021,88.06,2025,BE,90.52,0,,,2025-05-26
Stud_08214,8209164743,Stud_08214@gmail.com,PAID,Python Data Analytics,2018,63.41,2020,81.45,2024,BTech,65.52,0,,,2024-02-04
Stud_08215,7524072330,Stud_08215@gmail.com,PAID,Python Selenium,2017,74.53,2019,78.49,2023,BE,88.83,0,,,2023-09-08
Stud_08216,8674710182,Stud_08216@gmail.com,INC,Python FullStack Development,2020,63.95,2022,64.87,2025,Bcom,73.0,2027,ME,36.0,2026-08-19
Stud_08217,9383284960,Stud_08217@gmail.com,PAID,Python Data Analytics,2020,91.13,2022,97.53,2025,BBA,63.79,0,,,2025-01-20
Stud_08218,8831733359,Stud_08218@gmail.com,INC,Python FullStack Development,2020,92.61,2022,98.32,2025,Bcom,74.63,2027,MCA,35.0,2026-02-14
Stud_08219,9558229283,Stud_08219@gmail.com,INC,Python FullStack Development,2017,83.21,2019,93.39,2023,BTech,76.24,2025,MCA,80.0,2025-12-24
Stud_08220,9217472180,Stud_08220@gmail.com,INC,Python FullStack Development,2020,92.38,2022,84.12,2025,BBA,65.35,2027,ME,70.0,2026-03-09
Stud_08221,6911009371,Stud_08221@gmail.com,INC,Python Data Analytics,2017,82.92,2019,76.91,2022,Bcom,78.49,2024,MTech,53.0,2024-08-24
Stud_08222,6339399326,Stud_08222@gmail.com,PAID,Python Data Science,2019,91.78,2021,87.7,2024,BBA,79.58,2026,MCA,82.0,2026-03-09
Stud_08223,8170589365,Stud_08223@gmail.com,INC,Python Data Science,2020,76.13,2022,79.86,2025,BBA,61.86,2027,MTech,51.0,2026-10-18
Stud_08224,9802943402,Stud_08224@gmail.com,INC,Python Data Analytics,2020,79.65,2022,95.21,2026,BTech,92.32,2028,MTech,86.0,2026-01-24
Stud_08225,9426865799,Stud_08225@gmail.com,INC,Python Data Analytics,2019,64.88,2021,85.64,2025,BTech,60.78,2027,MTech,40.0,2026-07-12
Stud_08226,6687699854,Stud_08226@gmail.com,PAID,Python Data Science,2020,76.07,2022,98.59,2025,BBA,62.53,2027,MTech,45.0,2026-02-13
Stud_08227,7519577320,Stud_08227@gmail.com,PAID,Python Data Analytics,2017,60.26,2019,78.9,2022,Bcom,82.02,0,,,2022-11-20
Stud_08228,7859141420,Stud_08228@gmail.com,PAID,Python Data Science,2019,72.49,2021,81.48,2024,Bsc,93.99,2026,MTech,65.0,2026-10-05
Stud_08229,9240199178,Stud_08229@gmail.com,PAID,Python Selenium,2017,91.29,2019,60.53,2022,BCA,72.54,2024,ME,73.0,2024-08-16
Stud_08230,9333891743,Stud_08230@gmail.com,PAID,Python Data Analytics,2019,74.55,2021,70.79,2024,BCA,83.69,2026,ME,92.0,2026-03-13
Stud_08231,8877756868,Stud_08231@gmail.com,PAID,Python Data Analytics,2019,82.02,2021,74.2,2024,Bcom,82.29,2026,ME,38.0,2026-04-08
Stud_08232,9561872000,Stud_08232@gmail.com,PAID,Python FullStack Development,2017,70.55,2019,60.44,2022,BBA,63.76,2024,MCA,96.0,2024-10-10
Stud_08233,6437010810,Stud_08233@gmail.com,PAID,Python FullStack Development,2019,76.22,2021,94.37,2024,BBA,88.9,2026,MCA,90.0,2026-04-27
Stud_08234,6484575271,Stud_08234@gmail.com,INC,Python Data Analytics,2018,97.5,2020,64.32,2023,BBA,76.83,2025,MCA,67.0,2025-01-12
Stud_08235,6322881246,Stud_08235@gmail.com,PAID,Python Data Analytics,2019,71.04,2021,87.84,2025,BTech,88.48,0,,,2025-01-05
Stud_08236,7296085204,Stud_08236@gmail.com,INC,Python Data Science,2018,65.27,2020,89.54,2023,BCA,94.14,2025,MCA,50.0,2025-10-24
Stud_08237,6704835637,Stud_08237@gmail.com,INC,Python Data Analytics,2018,84.15,2020,61.85,2023,BCA,76.75,2025,MTech,96.0,2025-06-24
Stud_08238,9801454631,Stud_08238@gmail.com,PAID,Python Data Science,2020,96.69,2022,63.45,2026,BTech,95.65,2028,ME,39.0,2026-05-03
Stud_08239,8226296246,Stud_08239@gmail.com,PAID,Python Selenium,2019,90.51,2021,92.2,2024,BCA,75.99,2026,MCA,82.0,2026-11-14
Stud_08240,8100920848,Stud_08240@gmail.com,INC,Python FullStack Development,2018,94.4,2020,74.47,2024,BTech,80.06,2026,MTech,62.0,2026-04-25
Stud_08241,6491639340,Stud_08241@gmail.com,INC,Python Data Analytics,2019,97.08,2021,60.03,2024,BBA,84.22,0,,,2024-05-09
Stud_08242,7662067034,Stud_08242@gmail.com,PAID,Python Selenium,2020,76.28,2022,96.07,2025,BBA,98.65,2027,MCA,82.0,2026-09-18
Stud_08243,6085875811,Stud_08243@gmail.com,INC,Python Selenium,2020,80.59,2022,85.85,2026,BE,86.97,0,,,2026-01-12
Stud_08244,6111869320,Stud_08244@gmail.com,PAID,Python Data Science,2018,77.72,2020,87.05,2024,BE,74.36,2026,ME,50.0,2026-01-03
Stud_08245,8227825744,Stud_08245@gmail.com,INC,Python Data Analytics,2017,96.47,2019,66.21,2022,BBA,95.43,2024,MCA,67.0,2024-04-24
Stud_08246,6702074256,Stud_08246@gmail.com,PAID,Python FullStack Development,2018,66.03,2020,98.22,2023,BCA,97.82,2025,MCA,51.0,2025-07-19
Stud_08247,6455133961,Stud_08247@gmail.com,INC,Python Data Science,2019,94.44,2021,93.73,2025,BTech,74.0,2027,MCA,63.0,2026-05-27
Stud_08248,7240819798,Stud_08248@gmail.com,PAID,Python Data Analytics,2017,69.68,2019,86.04,2022,Bcom,83.38,2024,ME,68.0,2024-06-28
Stud_08249,7399416442,Stud_08249@gmail.com,PAID,Python Selenium,2017,63.59,2019,62.4,2022,Bsc,88.56,2024,MCA,64.0,2024-01-06
Stud_08250,9539603862,Stud_08250@gmail.com,INC,Python Data Analytics,2018,91.67,2020,60.92,2023,Bcom,98.57,2025,MCA,58.0,2025-09-18
Stud_08251,7638532674,Stud_08251@gmail.com,PAID,Python Data Science,2020,62.43,2022,73.02,2026,BE,61.8,2028,ME,48.0,2026-12-14
Stud_08252,8819983876,Stud_08252@gmail.com,INC,Python FullStack Development,2017,86.91,2019,91.75,2022,Bsc,63.25,0,,,2022-01-05
Stud_08253,6624888702,Stud_08253@gmail.com,INC,Python Data Science,2019,97.11,2021,79.28,2024,BCA,86.78,2026,MCA,86.0,2026-03-27
Stud_08254,9476326989,Stud_08254@gmail.com,INC,Python FullStack Development,2019,67.96,2021,84.05,2024,Bsc,79.94,2026,ME,36.0,2026-01-26
Stud_08255,8810433754,Stud_08255@gmail.com,INC,Python Data Science,2018,61.08,2020,98.51,2023,Bsc,60.34,2025,MCA,52.0,2025-10-25
Stud_08256,9016477456,Stud_08256@gmail.com,INC,Python Data Science,2017,74.74,2019,64.8,2022,BCA,74.37,2024,MCA,49.0,2024-10-23
Stud_08257,8134243028,Stud_08257@gmail.com,INC,Python Data Science,2017,82.85,2019,80.03,2023,BTech,75.91,0,,,2023-12-03
Stud_08258,7406494532,Stud_08258@gmail.com,PAID,Python FullStack Development,2020,96.55,2022,77.53,2025,Bsc,80.57,0,,,2025-11-11
Stud_08259,9058760560,Stud_08259@gmail.com,INC,Python Selenium,2020,84.36,2022,66.76,2025,Bsc,84.33,2027,MCA,54.0,2026-09-07
Stud_08260,6119223014,Stud_08260@gmail.com,PAID,Python Data Science,2019,88.6,2021,96.29,2024,Bsc,97.08,2026,ME,74.0,2026-10-26
Stud_08261,6260286794,Stud_08261@gmail.com,PAID,Python Data Analytics,2017,97.12,2019,70.46,2022,BBA,93.02,0,,,2022-09-16
Stud_08262,7201613403,Stud_08262@gmail.com,INC,Python Data Science,2019,77.75,2021,78.89,2025,BTech,96.55,2027,ME,46.0,2026-04-15
Stud_08263,7256675679,Stud_08263@gmail.com,INC,Python Data Analytics,2019,98.15,2021,92.44,2025,BTech,64.85,2027,ME,85.0,2026-05-22
Stud_08264,6517437948,Stud_08264@gmail.com,INC,Python FullStack Development,2019,98.99,2021,62.87,2024,BCA,84.05,2026,MTech,49.0,2026-09-12
Stud_08265,9784422179,Stud_08265@gmail.com,INC,Python Selenium,2017,75.66,2019,85.94,2022,BBA,72.06,2024,MTech,54.0,2024-10-24
Stud_08266,6685473241,Stud_08266@gmail.com,PAID,Python FullStack Development,2019,61.58,2021,68.99,2024,Bsc,84.65,0,,,2024-09-23
Stud_08267,8156009985,Stud_08267@gmail.com,PAID,Python Selenium,2017,89.07,2019,72.57,2022,BBA,71.87,0,,,2022-11-15
Stud_08268,7242432689,Stud_08268@gmail.com,PAID,Python FullStack Development,2018,97.23,2020,98.97,2024,BE,74.61,2026,ME,75.0,2026-06-25
Stud_08269,9934699633,Stud_08269@gmail.com,INC,Python Selenium,2019,82.97,2021,86.44,2025,BTech,71.08,0,,,2025-12-10
Stud_08270,8671690670,Stud_08270@gmail.com,PAID,Python Data Analytics,2020,87.06,2022,61.49,2026,BTech,96.74,0,,,2026-03-23
Stud_08271,8847222927,Stud_08271@gmail.com,PAID,Python Data Science,2018,72.66,2020,68.31,2024,BE,98.39,2026,MTech,80.0,2026-02-13
Stud_08272,8530507116,Stud_08272@gmail.com,INC,Python Selenium,2017,82.98,2019,65.43,2023,BTech,97.94,2025,MTech,62.0,2025-07-23
Stud_08273,6907702566,Stud_08273@gmail.com,INC,Python Data Analytics,2018,88.41,2020,61.35,2023,BCA,80.85,2025,MTech,70.0,2025-03-02
Stud_08274,9993881010,Stud_08274@gmail.com,INC,Python Data Science,2019,75.52,2021,83.26,2024,BBA,97.56,2026,MTech,47.0,2026-04-07
Stud_08275,7770018926,Stud_08275@gmail.com,INC,Python FullStack Development,2017,84.03,2019,95.28,2022,Bcom,65.55,2024,MTech,71.0,2024-04-25
Stud_08276,8283567166,Stud_08276@gmail.com,PAID,Python Data Analytics,2020,95.45,2022,78.71,2026,BE,90.1,0,,,2026-03-13
Stud_08277,8653036419,Stud_08277@gmail.com,INC,Python Data Science,2019,93.3,2021,92.2,2024,BCA,70.56,2026,MCA,55.0,2026-09-25
Stud_08278,8089068888,Stud_08278@gmail.com,INC,Python Data Analytics,2019,90.47,2021,63.78,2024,Bsc,78.46,2026,MTech,80.0,2026-06-17
Stud_08279,6264943201,Stud_08279@gmail.com,INC,Python Data Analytics,2017,98.89,2019,77.82,2022,Bcom,94.75,0,,,2022-04-01
Stud_08280,9328469354,Stud_08280@gmail.com,INC,Python Data Analytics,2017,85.82,2019,94.06,2023,BE,93.3,0,,,2023-01-19
Stud_08281,9417593505,Stud_08281@gmail.com,PAID,Python Selenium,2020,61.68,2022,85.36,2026,BTech,75.49,2028,MCA,35.0,2026-08-27
Stud_08282,7264571305,Stud_08282@gmail.com,INC,Python Data Analytics,2019,61.41,2021,71.56,2025,BTech,63.42,2027,MTech,96.0,2026-03-27
Stud_08283,8866498105,Stud_08283@gmail.com,PAID,Python Data Science,2017,86.12,2019,74.25,2022,Bsc,76.93,2024,MTech,49.0,2024-10-19
Stud_08284,8927987517,Stud_08284@gmail.com,PAID,Python Data Science,2019,65.07,2021,78.55,2025,BE,86.6,2027,MTech,58.0,2026-12-15
Stud_08285,9009546198,Stud_08285@gmail.com,INC,Python Data Analytics,2017,82.24,2019,86.47,2023,BE,98.57,2025,MTech,81.0,2025-04-05
Stud_08286,7377833721,Stud_08286@gmail.com,PAID,Python Data Science,2017,91.92,2019,64.84,2023,BE,78.01,2025,MTech,89.0,2025-12-23
Stud_08287,9283975958,Stud_08287@gmail.com,PAID,Python Data Science,2018,88.3,2020,88.21,2024,BE,75.07,2026,MTech,39.0,2026-05-25
Stud_08288,8987052586,Stud_08288@gmail.com,INC,Python Selenium,2017,61.15,2019,64.88,2022,BBA,76.46,0,,,2022-04-06
Stud_08289,8276595824,Stud_08289@gmail.com,PAID,Python Data Analytics,2018,84.74,2020,64.73,2023,BCA,68.55,2025,MTech,57.0,2025-12-28
Stud_08290,9299658743,Stud_08290@gmail.com,INC,Python FullStack Development,2020,68.92,2022,77.32,2025,Bsc,92.58,0,,,2025-02-11
Stud_08291,7481023572,Stud_08291@gmail.com,PAID,Python Data Science,2020,97.37,2022,86.67,2026,BTech,65.4,0,,,2026-08-10
Stud_08292,6002510012,Stud_08292@gmail.com,INC,Python Selenium,2020,89.79,2022,85.65,2025,Bsc,77.62,0,,,2025-12-20
Stud_08293,8889917506,Stud_08293@gmail.com,INC,Python Data Science,2017,66.72,2019,67.44,2022,BBA,70.21,2024,MTech,63.0,2024-06-10
Stud_08294,7388432583,Stud_08294@gmail.com,INC,Python Data Analytics,2018,78.51,2020,89.35,2024,BTech,77.46,2026,MTech,74.0,2026-08-10
Stud_08295,9781384006,Stud_08295@gmail.com,PAID,Python Data Science,2020,86.88,2022,77.74,2025,Bsc,93.03,0,,,2025-08-22
Stud_08296,8209736353,Stud_08296@gmail.com,PAID,Python FullStack Development,2017,89.76,2019,80.86,2023,BTech,87.73,2025,ME,59.0,2025-08-16
Stud_08297,8085730400,Stud_08297@gmail.com,INC,Python FullStack Development,2019,89.31,2021,93.4,2025,BE,79.72,0,,,2025-01-25
Stud_08298,7219586655,Stud_08298@gmail.com,INC,Python Selenium,2018,84.66,2020,69.35,2023,Bsc,79.24,0,,,2023-04-14
Stud_08299,6038676088,Stud_08299@gmail.com,INC,Python Selenium,2017,69.22,2019,87.41,2023,BE,79.2,2025,ME,75.0,2025-04-11
Stud_08300,8893381694,Stud_08300@gmail.com,PAID,Python Data Analytics,2020,91.87,2022,83.55,2026,BTech,89.26,2028,MTech,42.0,2026-08-28
Stud_08301,9910754122,Stud_08301@gmail.com,INC,Python FullStack Development,2018,81.39,2020,78.07,2023,Bsc,75.54,2025,MCA,91.0,2025-11-24
Stud_08302,8800181264,Stud_08302@gmail.com,PAID,Python FullStack Development,2019,83.79,2021,67.57,2024,Bsc,79.57,2026,MCA,85.0,2026-02-20
Stud_08303,6762037829,Stud_08303@gmail.com,PAID,Python Selenium,2018,60.32,2020,87.96,2023,Bcom,87.7,0,,,2023-12-27
Stud_08304,6435327322,Stud_08304@gmail.com,PAID,Python Data Science,2020,86.59,2022,62.61,2025,Bcom,84.34,2027,ME,74.0,2026-09-20
Stud_08305,6627943782,Stud_08305@gmail.com,PAID,Python FullStack Development,2017,82.46,2019,81.97,2022,Bcom,87.3,2024,MCA,98.0,2024-10-18
Stud_08306,7131225305,Stud_08306@gmail.com,INC,Python Selenium,2020,92.24,2022,68.45,2025,Bsc,65.46,0,,,2025-08-17
Stud_08307,8341256527,Stud_08307@gmail.com,PAID,Python Data Science,2017,84.38,2019,65.72,2022,Bcom,87.16,2024,MTech,96.0,2024-01-28
Stud_08308,8861461905,Stud_08308@gmail.com,INC,Python Data Science,2018,76.35,2020,73.94,2023,BCA,84.9,2025,MCA,66.0,2025-08-15
Stud_08309,8675279918,Stud_08309@gmail.com,INC,Python FullStack Development,2018,82.4,2020,72.54,2024,BE,98.97,2026,MCA,55.0,2026-01-15
Stud_08310,6369771979,Stud_08310@gmail.com,PAID,Python Data Analytics,2019,87.51,2021,70.65,2024,BCA,69.78,2026,ME,56.0,2026-07-21
Stud_08311,8242730316,Stud_08311@gmail.com,PAID,Python Selenium,2019,80.26,2021,72.15,2024,Bsc,72.64,2026,MTech,61.0,2026-01-26
Stud_08312,7871190460,Stud_08312@gmail.com,INC,Python Data Science,2020,91.55,2022,60.24,2025,Bsc,81.21,2027,MCA,36.0,2026-09-22
Stud_08313,6703655245,Stud_08313@gmail.com,INC,Python Selenium,2018,80.94,2020,72.45,2024,BE,65.51,0,,,2024-07-25
Stud_08314,7510265009,Stud_08314@gmail.com,PAID,Python Data Science,2019,91.66,2021,72.42,2024,Bcom,71.58,2026,MCA,54.0,2026-10-24
Stud_08315,9991034881,Stud_08315@gmail.com,INC,Python Data Analytics,2017,89.98,2019,75.9,2022,Bsc,88.81,2024,MTech,41.0,2024-04-26
Stud_08316,9269024048,Stud_08316@gmail.com,PAID,Python FullStack Development,2017,87.95,2019,71.33,2022,Bcom,92.68,2024,MCA,37.0,2024-06-15
Stud_08317,6591967940,Stud_08317@gmail.com,PAID,Python Selenium,2018,85.37,2020,91.21,2023,Bcom,92.46,2025,ME,66.0,2025-03-15
Stud_08318,6285521158,Stud_08318@gmail.com,PAID,Python FullStack Development,2020,69.44,2022,73.38,2025,BCA,69.83,2027,MTech,62.0,2026-07-15
Stud_08319,9645868604,Stud_08319@gmail.com,INC,Python Data Science,2017,90.9,2019,76.82,2023,BE,70.65,2025,MCA,57.0,2025-03-28
Stud_08320,9092224930,Stud_08320@gmail.com,INC,Python Data Science,2020,66.6,2022,67.71,2025,Bsc,80.75,2027,ME,55.0,2026-08-02
Stud_08321,7848442670,Stud_08321@gmail.com,PAID,Python Data Science,2019,88.11,2021,71.32,2024,Bcom,69.39,2026,MCA,47.0,2026-11-05
Stud_08322,6153127030,Stud_08322@gmail.com,PAID,Python Data Science,2017,88.5,2019,65.87,2022,Bsc,81.63,2024,MTech,71.0,2024-07-24
Stud_08323,6636475013,Stud_08323@gmail.com,INC,Python Data Science,2020,74.19,2022,96.19,2025,Bsc,71.87,2027,MCA,93.0,2026-07-19
Stud_08324,6877074660,Stud_08324@gmail.com,INC,Python FullStack Development,2019,72.93,2021,68.87,2024,Bsc,65.2,0,,,2024-11-25
Stud_08325,9974813211,Stud_08325@gmail.com,PAID,Python Data Analytics,2019,69.96,2021,73.5,2024,Bsc,74.77,2026,ME,70.0,2026-10-08
Stud_08326,7209401065,Stud_08326@gmail.com,PAID,Python Selenium,2020,81.93,2022,74.81,2026,BTech,63.05,2028,ME,35.0,2026-06-11
Stud_08327,8947319360,Stud_08327@gmail.com,INC,Python FullStack Development,2019,85.22,2021,67.67,2024,BCA,78.83,0,,,2024-09-22
Stud_08328,9246040343,Stud_08328@gmail.com,PAID,Python Selenium,2020,98.16,2022,72.91,2026,BE,65.98,2028,ME,85.0,2026-06-02
Stud_08329,6446938830,Stud_08329@gmail.com,PAID,Python FullStack Development,2018,76.2,2020,80.97,2024,BTech,83.48,0,,,2024-09-21
Stud_08330,9840524700,Stud_08330@gmail.com,PAID,Python Data Science,2017,96.46,2019,98.15,2023,BE,74.12,2025,MCA,61.0,2025-11-20
Stud_08331,8741526896,Stud_08331@gmail.com,PAID,Python Selenium,2020,98.61,2022,66.1,2025,Bcom,68.52,0,,,2025-06-23
Stud_08332,9172298762,Stud_08332@gmail.com,PAID,Python Data Analytics,2020,75.03,2022,85.21,2025,Bcom,69.94,2027,MTech,56.0,2026-10-13
Stud_08333,9614558074,Stud_08333@gmail.com,INC,Python Data Science,2018,72.69,2020,76.9,2023,BBA,62.88,0,,,2023-08-07
Stud_08334,7050668962,Stud_08334@gmail.com,PAID,Python Selenium,2018,75.86,2020,67.84,2024,BTech,88.16,2026,MTech,46.0,2026-01-25
Stud_08335,8023403018,Stud_08335@gmail.com,INC,Python Selenium,2017,71.78,2019,83.26,2022,Bcom,70.42,2024,MCA,59.0,2024-03-22
Stud_08336,6226672990,Stud_08336@gmail.com,INC,Python Data Science,2020,94.81,2022,66.85,2026,BTech,72.98,0,,,2026-05-17
Stud_08337,7507347698,Stud_08337@gmail.com,PAID,Python Data Analytics,2018,69.05,2020,77.99,2023,Bsc,95.5,0,,,2023-06-23
Stud_08338,6052011553,Stud_08338@gmail.com,INC,Python Data Analytics,2017,70.61,2019,86.14,2022,Bsc,98.98,0,,,2022-06-25
Stud_08339,8953950212,Stud_08339@gmail.com,INC,Python FullStack Development,2017,71.93,2019,80.43,2022,Bcom,67.46,2024,MCA,59.0,2024-08-05
Stud_08340,8448429810,Stud_08340@gmail.com,INC,Python Data Analytics,2018,69.05,2020,64.39,2023,BCA,92.82,2025,ME,64.0,2025-02-04
Stud_08341,6036807973,Stud_08341@gmail.com,INC,Python Data Analytics,2018,63.77,2020,76.65,2023,BCA,93.48,2025,MTech,44.0,2025-03-22
Stud_08342,7896882459,Stud_08342@gmail.com,PAID,Python FullStack Development,2018,96.87,2020,89.42,2023,Bsc,73.75,0,,,2023-04-09
Stud_08343,8966228262,Stud_08343@gmail.com,PAID,Python FullStack Development,2020,70.23,2022,90.84,2025,BCA,81.44,2027,ME,63.0,2026-08-26
Stud_08344,8722463125,Stud_08344@gmail.com,PAID,Python Data Science,2017,97.63,2019,64.41,2022,BCA,65.51,2024,MCA,66.0,2024-03-03
Stud_08345,9528849774,Stud_08345@gmail.com,PAID,Python Data Analytics,2017,63.39,2019,63.89,2023,BTech,74.28,0,,,2023-03-04
Stud_08346,7032865766,Stud_08346@gmail.com,PAID,Python FullStack Development,2020,70.32,2022,81.85,2025,Bcom,91.28,0,,,2025-10-16
Stud_08347,6060554833,Stud_08347@gmail.com,PAID,Python Data Analytics,2020,74.34,2022,82.57,2025,Bsc,85.19,2027,MCA,96.0,2026-11-14
Stud_08348,9154154804,Stud_08348@gmail.com,INC,Python Data Analytics,2017,71.2,2019,68.95,2022,Bcom,72.29,0,,,2022-08-06
Stud_08349,7848313749,Stud_08349@gmail.com,INC,Python FullStack Development,2020,93.56,2022,91.62,2025,Bcom,61.1,2027,MTech,68.0,2026-04-17
Stud_08350,7678909731,Stud_08350@gmail.com,INC,Python FullStack Development,2017,65.81,2019,78.3,2023,BTech,81.9,2025,MCA,69.0,2025-04-06
Stud_08351,8245917046,Stud_08351@gmail.com,INC,Python Data Analytics,2019,73.83,2021,62.8,2025,BTech,93.39,2027,MCA,47.0,2026-03-15
Stud_08352,6436616642,Stud_08352@gmail.com,PAID,Python FullStack Development,2019,94.51,2021,78.34,2025,BE,64.01,2027,MCA,41.0,2026-10-05
Stud_08353,9605061679,Stud_08353@gmail.com,PAID,Python Data Science,2017,90.17,2019,89.94,2022,BCA,63.38,2024,MCA,63.0,2024-12-11
Stud_08354,7837344254,Stud_08354@gmail.com,PAID,Python Selenium,2018,85.85,2020,73.81,2023,BCA,78.76,2025,MCA,94.0,2025-07-05
Stud_08355,6931177228,Stud_08355@gmail.com,PAID,Python Selenium,2017,65.07,2019,72.87,2022,BBA,95.27,2024,MTech,64.0,2024-06-09
Stud_08356,8323137004,Stud_08356@gmail.com,INC,Python Selenium,2019,88.14,2021,92.73,2024,BCA,66.49,2026,MCA,90.0,2026-02-25
Stud_08357,6991258967,Stud_08357@gmail.com,PAID,Python Selenium,2019,88.08,2021,80.58,2024,BCA,60.91,0,,,2024-12-05
Stud_08358,6524125900,Stud_08358@gmail.com,PAID,Python FullStack Development,2017,83.15,2019,92.98,2023,BTech,61.89,2025,MTech,84.0,2025-11-07
Stud_08359,9590876261,Stud_08359@gmail.com,INC,Python Data Analytics,2019,93.19,2021,90.22,2024,BCA,65.94,0,,,2024-10-25
Stud_08360,8399070165,Stud_08360@gmail.com,INC,Python Data Analytics,2019,87.9,2021,76.82,2024,BBA,98.62,2026,ME,50.0,2026-05-12
Stud_08361,9067670903,Stud_08361@gmail.com,INC,Python Data Science,2019,97.68,2021,69.36,2025,BTech,68.69,2027,MTech,68.0,2026-01-06
Stud_08362,8765788879,Stud_08362@gmail.com,PAID,Python FullStack Development,2019,96.12,2021,70.03,2024,Bsc,72.79,0,,,2024-03-14
Stud_08363,7134948432,Stud_08363@gmail.com,PAID,Python Data Science,2020,74.96,2022,64.28,2025,BBA,77.55,0,,,2025-08-15
Stud_08364,7865297921,Stud_08364@gmail.com,INC,Python FullStack Development,2018,67.46,2020,79.27,2023,Bsc,66.04,2025,MTech,70.0,2025-06-21
Stud_08365,9742907197,Stud_08365@gmail.com,INC,Python FullStack Development,2019,68.94,2021,67.97,2025,BTech,60.87,0,,,2025-05-05
Stud_08366,6723873778,Stud_08366@gmail.com,PAID,Python Data Science,2020,94.92,2022,67.09,2025,Bsc,70.3,2027,MCA,98.0,2026-12-26
Stud_08367,9569002390,Stud_08367@gmail.com,PAID,Python FullStack Development,2020,75.19,2022,94.94,2025,Bcom,78.69,2027,MCA,70.0,2026-01-02
Stud_08368,8463668156,Stud_08368@gmail.com,INC,Python Data Science,2017,78.14,2019,82.73,2022,BCA,62.14,0,,,2022-12-25
Stud_08369,8187144497,Stud_08369@gmail.com,PAID,Python Selenium,2018,96.05,2020,75.13,2023,Bcom,87.63,0,,,2023-06-18
Stud_08370,8521396116,Stud_08370@gmail.com,INC,Python FullStack Development,2019,74.73,2021,88.27,2025,BTech,94.82,2027,MTech,96.0,2026-07-10
Stud_08371,6388710922,Stud_08371@gmail.com,PAID,Python Selenium,2020,74.83,2022,89.3,2025,BBA,66.91,2027,MTech,93.0,2026-11-11
Stud_08372,8287468095,Stud_08372@gmail.com,INC,Python Selenium,2020,76.24,2022,87.73,2025,Bcom,78.18,2027,MTech,87.0,2026-11-15
Stud_08373,7446777444,Stud_08373@gmail.com,PAID,Python Selenium,2019,97.04,2021,66.15,2025,BE,93.34,0,,,2025-07-17
Stud_08374,6774622568,Stud_08374@gmail.com,INC,Python Data Science,2018,65.5,2020,82.63,2023,Bcom,95.43,0,,,2023-12-01
Stud_08375,9873726339,Stud_08375@gmail.com,INC,Python Data Analytics,2019,68.62,2021,91.8,2024,BBA,60.69,0,,,2024-07-22
Stud_08376,7044447571,Stud_08376@gmail.com,INC,Python Data Analytics,2017,90.19,2019,93.88,2022,Bcom,97.84,2024,MCA,49.0,2024-03-13
Stud_08377,9073793637,Stud_08377@gmail.com,INC,Python Data Analytics,2019,68.8,2021,90.54,2025,BTech,75.4,2027,MTech,83.0,2026-12-16
